ID,District,Block,LandPreparationMethod,CropTillageDate,CropEstMethod,RcNursEstDate,SeedingSowingTransplanting,NursDetFactor,TransDetFactor,TransplantingIrrigationSource,TransplantingIrrigationPowerSource,OrgFertilizers,PCropSolidOrgFertAppMethod,CropbasalFerts,MineralFertAppMethod,FirstTopDressFert,MineralFertAppMethod.1,Harv_method,Harv_date,Threshing_date,Threshing_method,Stubble_use,Yield
3276,1,3,39,33,3,55,46,0,0,0,1,5,0,9,0,9,0,0,47,130,1,1,400.0
3213,3,5,18,21,3,0,0,43,47,0,1,0,2,0,0,9,0,0,43,45,0,1,240.0
3501,1,3,16,51,3,18,22,1,34,0,1,5,0,9,0,10,0,0,63,109,0,1,480.0
2695,0,2,18,28,3,28,23,24,47,1,1,5,2,0,2,9,0,0,61,58,0,1,632.0
3236,2,6,29,49,3,58,57,10,47,0,1,5,2,23,0,9,0,1,49,36,1,1,600.0
3707,0,8,33,28,3,19,18,85,118,0,1,5,2,9,0,9,0,0,38,63,1,1,245.0
2422,1,3,16,51,3,20,27,0,119,1,1,5,0,9,0,10,0,0,67,125,0,1,300.0
2093,2,7,41,49,3,29,20,24,42,0,1,5,2,9,0,9,0,0,63,77,1,1,600.0
3718,3,5,42,31,3,24,14,22,35,0,0,5,2,24,2,9,2,0,22,19,0,1,150.0
3082,0,2,18,35,3,16,43,119,15,0,1,6,2,0,0,9,0,0,75,105,1,1,680.0
2933,1,4,15,51,2,31,32,111,152,0,1,0,0,0,2,9,0,0,69,70,0,1,900.0
3569,3,5,18,20,3,0,5,1,47,0,0,0,2,0,0,9,0,0,41,44,1,1,280.0
349,1,3,15,55,3,26,28,92,144,0,1,5,2,9,0,9,0,0,43,96,1,1,238.0
1530,3,5,6,30,3,35,17,4,23,0,1,0,2,24,2,9,0,0,39,37,0,1,800.0
1905,3,5,9,12,3,14,9,36,16,0,1,0,2,24,2,9,0,0,41,36,0,1,400.0
644,0,8,33,28,3,20,19,85,118,0,1,5,2,9,0,9,0,0,36,51,1,1,155.0
517,2,7,18,35,1,17,6,24,47,0,1,5,2,9,2,9,1,0,59,83,1,1,720.0
455,2,7,18,45,3,24,17,24,47,0,1,0,2,0,0,9,0,0,77,141,1,1,490.0
2234,2,7,41,45,3,27,16,24,47,0,1,5,2,0,2,4,0,0,75,113,1,1,1200.0
2281,0,2,18,37,3,25,30,10,47,0,1,5,2,0,0,9,0,0,70,91,1,1,480.0
1362,1,4,15,51,3,3,27,4,37,1,1,5,2,0,0,9,0,0,45,57,1,1,320.0
2871,2,7,41,44,3,0,15,96,150,0,1,0,0,9,0,9,0,0,62,77,1,1,150.0
3050,0,2,18,46,3,52,51,6,47,0,1,5,2,0,0,9,0,0,57,74,0,1,800.0
171,3,5,41,47,3,49,45,98,148,0,0,0,2,0,2,9,0,0,48,40,0,1,200.0
3838,1,4,15,52,2,31,27,71,127,0,1,0,2,0,0,9,0,0,76,70,0,1,2300.0
780,2,7,41,43,3,24,14,24,47,0,1,5,2,9,2,4,0,0,64,83,1,1,1200.0
785,0,2,9,32,3,18,42,123,133,0,1,11,2,0,0,9,0,0,87,90,1,1,624.0
3358,2,7,41,13,3,27,15,24,47,0,1,5,2,0,2,4,0,0,56,90,1,1,900.0
3285,0,2,18,48,3,23,20,24,47,0,1,5,2,0,0,9,0,0,51,58,0,1,260.0
805,1,3,2,52,3,18,28,1,34,0,1,5,0,9,0,10,0,0,67,118,0,1,800.0
1357,2,6,18,46,3,22,17,10,37,0,1,5,2,23,2,9,0,0,43,46,1,1,1230.0
1963,2,7,41,47,3,27,37,24,47,0,1,5,2,9,0,9,2,0,72,83,0,1,750.0
227,2,7,41,37,3,24,8,96,150,0,1,0,0,9,0,9,0,0,45,83,1,1,200.0
1063,1,4,15,46,3,28,24,18,37,1,1,0,2,0,0,9,0,0,48,58,1,1,420.0
2554,0,8,33,51,3,27,22,42,50,0,1,5,2,9,0,9,0,0,39,44,1,1,405.0
1774,1,4,15,52,2,35,27,71,150,0,0,0,2,0,0,9,0,0,69,78,0,1,1400.0
1052,2,7,15,14,3,15,14,24,47,0,1,5,0,9,0,9,0,0,43,35,0,1,530.0
1640,1,4,15,54,3,33,28,71,36,0,1,0,2,0,0,9,0,0,69,77,0,1,1300.0
1468,1,3,39,39,3,45,44,0,0,0,1,5,0,9,0,9,0,0,64,112,1,1,1200.0
175,3,5,15,25,3,27,37,39,78,0,1,0,2,9,0,9,0,0,43,40,0,1,500.0
2414,2,7,18,38,3,16,11,24,39,0,1,5,2,0,0,9,0,0,78,136,1,1,560.0
648,1,4,15,53,2,30,31,71,47,0,0,0,2,0,0,9,0,0,69,71,0,1,1600.0
3265,2,7,18,51,3,34,23,122,73,0,1,5,0,0,0,9,0,0,84,126,0,1,420.0
955,2,7,18,45,3,24,17,24,39,0,1,5,2,0,0,9,0,0,83,151,1,1,560.0
758,0,8,33,30,3,27,29,25,47,3,1,5,2,9,0,9,0,0,63,63,0,1,800.0
3040,1,4,15,56,2,34,34,71,46,0,0,0,2,0,0,9,0,0,77,77,0,1,800.0
3404,0,8,33,55,2,30,29,25,47,3,1,0,2,9,0,9,0,0,37,43,0,1,800.0
1485,2,6,18,38,3,21,11,10,35,0,1,5,2,23,0,9,0,0,40,96,1,1,480.0
2193,2,7,15,16,3,18,14,42,50,0,1,5,2,9,0,9,0,1,62,50,0,1,210.0
2463,2,6,15,51,3,25,24,10,148,0,1,5,2,9,0,9,0,1,69,57,1,0,900.0
2965,2,7,41,49,3,17,20,65,69,0,1,5,2,9,0,9,0,0,48,68,0,1,600.0
1382,1,3,39,44,3,45,40,0,0,0,1,5,0,9,0,9,0,0,48,104,1,1,1200.0
67,3,1,15,39,2,21,15,111,120,0,1,29,2,7,2,9,0,0,36,39,0,1,160.0
3868,3,5,41,45,3,47,45,96,148,0,0,0,2,17,2,9,0,0,45,39,0,1,100.0
1184,2,7,18,21,3,6,23,24,47,0,1,0,2,0,0,9,0,0,74,150,1,1,600.0
2114,3,5,42,32,3,19,11,28,45,0,0,5,2,0,2,9,0,0,22,14,0,1,225.0
2737,3,5,9,19,3,0,5,1,32,0,1,0,2,0,0,9,0,0,40,37,1,1,400.0
2984,2,6,18,38,3,19,12,10,35,0,1,5,2,24,0,9,0,0,40,98,1,1,960.0
825,3,5,41,37,3,39,36,65,148,0,0,0,2,0,2,9,0,0,44,37,0,1,100.0
2982,1,3,15,71,3,48,43,92,144,0,1,5,2,9,0,9,0,0,45,77,1,1,322.0
1405,2,7,27,46,1,31,20,24,47,0,1,5,2,9,0,4,0,0,63,65,1,1,200.0
826,1,3,39,31,3,48,40,0,0,0,1,5,0,9,0,9,0,0,54,108,1,1,6000.0
3331,2,6,15,31,3,9,2,1,95,0,1,5,0,23,0,9,0,0,21,24,1,1,600.0
3719,1,3,16,51,3,17,25,1,34,0,1,5,0,9,0,4,0,0,64,112,0,1,800.0
2792,0,2,18,56,3,19,27,1,46,0,1,5,2,0,0,9,0,0,54,73,0,1,560.0
1711,0,2,18,54,3,20,27,1,46,0,1,5,2,0,0,9,0,0,55,73,0,1,800.0
382,1,4,15,47,2,32,23,4,47,1,1,5,2,0,0,9,0,0,48,61,1,1,345.0
408,1,4,15,51,2,30,26,71,150,2,0,0,0,0,2,9,0,0,69,77,0,1,600.0
463,1,3,39,27,3,50,33,0,0,0,1,5,0,9,0,9,0,0,51,128,1,1,400.0
2971,3,5,15,24,3,27,24,11,3,0,1,0,2,9,0,9,0,0,41,37,0,1,450.0
2521,1,4,15,49,3,25,25,115,66,0,1,0,0,9,0,9,0,0,53,85,1,1,600.0
2485,1,3,16,59,3,21,37,1,34,0,1,5,0,9,0,10,0,0,64,104,0,1,975.0
2087,2,7,41,43,3,26,18,24,47,0,1,5,2,0,2,4,0,0,72,89,0,1,1600.0
1766,1,3,15,57,3,26,29,92,136,0,1,5,2,9,0,9,0,0,60,72,1,1,235.0
1376,0,2,15,55,3,22,26,1,46,0,1,5,2,0,0,9,0,0,49,65,0,1,760.0
972,3,5,27,40,3,34,55,56,50,0,1,0,2,0,2,9,0,0,47,40,0,1,100.0
319,3,5,11,24,3,29,35,18,2,0,0,5,2,9,2,9,2,0,27,24,0,1,500.0
3531,2,7,18,38,3,16,11,24,47,0,1,0,2,0,0,9,0,0,63,142,1,1,420.0
12,2,6,24,51,3,23,22,10,150,0,1,5,2,9,0,9,0,1,68,56,1,1,450.0
2890,2,7,15,12,3,45,43,40,47,0,1,5,0,9,0,9,0,0,43,36,0,1,350.0
1242,2,7,41,43,3,24,20,24,47,0,1,5,2,0,2,4,0,0,63,105,1,1,700.0
43,2,7,41,48,1,31,20,24,47,0,1,0,0,9,0,9,0,0,67,78,1,1,540.0
350,2,7,10,48,1,32,21,24,47,0,1,5,2,9,0,4,0,0,65,67,1,1,360.0
1436,0,8,33,29,3,17,19,85,118,0,1,5,2,9,0,9,0,0,28,49,1,1,250.0
3813,2,7,15,13,3,14,8,24,47,0,1,5,0,9,0,9,0,0,43,41,0,1,400.0
190,3,5,34,26,3,29,19,28,38,0,0,5,2,9,2,9,2,0,27,19,0,1,150.0
2262,0,8,33,33,3,21,23,85,118,0,1,5,0,9,0,9,0,0,35,64,1,1,391.0
1181,2,7,18,49,3,24,22,24,47,0,1,5,2,0,0,9,0,0,71,141,1,1,600.0
2159,0,2,18,49,3,20,24,27,11,0,1,12,0,0,0,9,0,0,67,100,1,1,850.0
3807,2,7,41,31,3,4,3,10,36,0,1,5,2,9,0,4,0,1,73,60,1,1,2500.0
3787,3,5,9,20,3,1,10,1,128,0,1,5,2,0,0,9,0,0,41,43,1,1,400.0
3013,0,2,18,50,3,19,27,24,47,0,1,5,2,9,2,9,0,0,52,59,0,1,585.0
2844,2,7,37,31,3,9,3,4,133,0,1,5,2,9,0,9,0,1,56,43,1,1,1560.0
1718,3,5,41,39,3,44,40,56,50,0,1,0,2,0,2,9,0,0,49,38,0,1,100.0
258,3,0,41,56,3,40,33,23,38,0,0,0,2,0,0,9,0,0,49,43,0,1,220.0
1826,3,0,41,49,3,39,33,24,85,0,0,0,2,0,0,9,0,0,48,44,0,1,250.0
2006,1,3,15,53,3,27,30,92,144,0,1,5,2,9,0,9,0,0,57,81,1,1,326.0
1015,1,3,16,57,3,30,30,1,21,0,1,5,0,9,0,10,0,0,63,120,0,1,800.0
1857,2,7,10,15,1,30,20,24,47,0,1,5,2,9,0,4,0,0,62,65,1,1,400.0
3467,1,4,15,59,3,27,32,115,72,1,1,5,2,24,0,9,0,0,54,86,1,1,440.0
2532,0,8,33,25,3,20,22,85,118,0,1,5,2,9,0,9,0,0,40,70,1,1,245.0
3556,3,1,15,37,2,17,11,111,129,0,1,0,2,7,2,9,0,0,27,27,0,1,255.0
3694,0,2,18,29,3,29,24,24,47,1,1,5,2,0,2,9,0,0,50,58,0,1,510.0
3427,0,8,33,34,3,24,25,92,95,0,1,0,2,9,0,9,0,0,50,55,0,1,640.0
1462,2,7,38,52,3,37,27,24,47,3,1,5,2,9,0,9,0,0,62,64,1,1,688.0
3234,2,7,41,49,3,31,20,89,32,0,1,5,2,9,0,9,0,0,62,79,1,1,600.0
1943,0,2,18,29,3,29,24,24,47,0,1,5,0,9,0,9,2,0,70,76,0,1,680.0
194,1,4,15,49,2,32,24,18,47,1,1,0,2,0,0,9,0,0,48,71,1,1,640.0
1934,2,7,38,45,1,30,17,24,47,0,1,5,2,9,0,9,0,0,64,67,1,1,720.0
2952,2,6,15,50,3,22,21,10,150,0,1,5,2,9,0,9,0,1,68,57,1,0,450.0
1893,2,6,18,35,3,19,8,10,35,0,1,5,2,23,0,9,0,0,39,94,1,1,480.0
2200,0,8,33,24,3,29,20,42,50,0,1,5,2,9,0,9,0,0,42,37,1,1,80.0
2993,3,0,41,54,3,34,54,0,23,4,0,5,2,9,0,9,0,0,32,25,0,1,300.0
146,3,5,18,23,3,1,10,1,47,0,1,0,2,0,0,9,0,0,41,43,1,1,480.0
3217,3,5,41,40,3,42,38,96,150,0,0,0,2,0,2,9,0,0,40,40,0,1,200.0
3137,3,5,10,34,3,35,33,96,150,0,0,0,2,17,2,9,0,0,39,33,0,1,200.0
1632,0,8,33,25,3,19,23,85,118,0,1,5,2,9,0,9,0,0,41,63,1,1,210.0
2316,1,4,15,57,3,33,33,18,47,1,1,0,2,0,0,9,0,0,43,54,1,1,800.0
1010,2,7,41,14,3,0,15,96,154,0,1,5,0,9,0,9,0,0,60,67,1,1,130.0
415,2,6,15,45,3,15,16,10,150,0,1,5,2,9,0,9,0,1,70,58,1,0,950.0
3663,2,6,29,47,3,24,19,10,47,0,1,5,2,23,0,9,0,0,41,79,0,1,450.0
2146,2,7,18,47,2,50,50,111,50,1,1,5,2,9,0,4,0,0,73,71,0,1,400.0
1018,1,3,15,60,3,27,36,60,144,0,1,5,2,9,0,9,0,0,53,95,1,1,239.0
3399,2,7,15,9,3,13,13,24,49,0,1,5,0,9,0,9,0,0,43,35,0,1,350.0
1275,2,7,6,22,1,25,27,24,47,0,1,5,2,9,0,9,0,1,63,53,0,1,640.0
1993,1,3,39,66,3,40,41,0,0,0,0,5,0,9,0,4,0,0,46,113,1,1,1600.0
3150,1,4,15,51,2,31,32,71,150,0,1,0,2,0,0,9,0,0,69,76,0,1,1300.0
53,2,7,38,37,3,25,10,24,47,0,1,5,2,9,0,9,0,0,60,75,1,1,500.0
2856,1,4,15,54,2,39,31,71,154,0,0,0,2,0,0,9,0,0,69,83,0,1,2200.0
2873,2,6,18,37,3,20,13,10,35,0,1,5,2,23,0,9,0,0,34,109,1,1,1200.0
1831,2,7,41,5,3,19,8,24,47,0,1,5,2,9,0,9,0,0,63,83,1,1,655.0
163,3,0,18,45,3,30,17,42,99,1,0,5,2,23,0,9,0,0,17,17,1,1,400.0
1457,3,5,9,24,3,1,0,1,47,0,0,6,2,0,0,9,0,0,40,42,1,1,560.0
1526,2,7,38,54,3,37,40,24,47,3,1,5,2,9,0,9,0,0,48,83,1,1,655.0
253,3,5,9,25,3,1,7,1,49,0,1,0,2,0,0,9,0,0,42,44,1,1,240.0
1836,3,5,18,25,3,25,23,36,7,0,1,0,2,24,2,9,0,0,41,38,0,1,275.0
1062,2,7,15,12,1,19,14,24,47,1,1,5,2,9,0,9,0,1,63,51,0,1,440.0
1755,1,3,39,37,3,49,47,0,0,0,1,5,0,9,0,9,0,0,55,112,1,1,480.0
1477,1,3,16,51,3,16,23,1,21,0,0,5,2,9,0,4,0,0,68,119,0,1,750.0
3195,3,5,41,44,3,46,42,42,62,0,0,5,2,0,2,9,0,0,14,131,0,1,1500.0
2344,2,7,6,17,1,21,18,24,47,1,1,5,2,9,0,9,0,1,72,59,0,1,350.0
704,1,4,15,52,2,28,27,71,150,0,1,0,2,0,0,9,0,0,69,78,0,1,1000.0
1747,0,8,33,26,3,21,23,85,118,0,1,5,2,24,0,9,0,0,34,48,1,1,250.0
2458,2,7,41,43,3,26,14,24,47,0,1,5,2,0,2,4,0,0,75,113,1,1,1100.0
476,2,6,18,37,3,21,11,10,35,0,1,5,2,23,0,10,0,0,42,92,1,1,600.0
3145,2,7,18,40,3,18,12,31,47,0,1,5,2,0,0,9,0,0,78,136,1,1,560.0
2174,1,4,15,53,2,37,31,35,36,1,1,5,2,0,0,9,0,0,42,75,1,1,360.0
1191,1,4,15,50,3,36,27,35,48,1,1,5,2,23,0,9,0,0,43,77,1,1,270.0
1680,3,5,18,24,3,24,30,6,34,0,1,5,2,0,0,9,0,0,43,45,0,1,210.0
1208,3,5,41,40,3,42,38,42,50,0,1,29,2,17,2,9,0,0,54,48,0,1,400.0
2611,2,7,41,44,3,22,15,24,47,0,1,5,2,9,0,4,0,0,73,89,1,1,1300.0
952,3,5,1,27,3,9,14,3,38,0,0,5,2,2,2,9,0,0,27,24,0,1,450.0
1736,0,2,18,33,3,33,29,24,47,1,1,5,2,0,2,9,0,0,69,78,0,1,890.0
1722,0,2,18,46,3,22,26,10,47,0,1,5,2,0,0,9,0,0,58,86,1,1,492.0
2832,1,3,16,31,3,20,28,1,34,0,1,5,0,9,0,4,0,0,68,139,0,1,350.0
838,2,7,18,54,1,4,27,24,47,0,1,5,2,0,0,9,0,0,57,120,1,1,560.0
1398,1,4,15,53,3,28,29,115,66,0,1,5,2,9,0,9,0,0,48,85,0,1,300.0
2302,1,3,39,42,3,43,14,0,0,0,1,5,0,9,0,0,0,0,60,103,1,1,4800.0
2047,1,3,15,70,3,43,41,92,144,0,1,5,2,9,0,9,0,0,44,83,1,1,320.0
880,2,6,15,31,3,13,2,61,70,0,1,5,2,23,0,9,0,0,31,35,1,1,600.0
524,3,0,41,51,3,38,34,24,49,0,1,5,2,0,0,9,0,0,43,43,0,1,450.0
314,3,1,6,44,2,8,15,42,118,2,1,0,2,23,0,9,0,0,22,24,0,1,1890.0
2358,2,7,18,34,1,16,6,24,47,0,1,5,2,9,2,9,1,0,52,63,1,1,600.0
1705,3,5,15,28,3,33,33,10,1,0,1,0,2,24,2,9,0,0,40,37,0,1,160.0
2480,1,4,15,52,3,33,27,4,47,1,1,5,2,0,0,9,0,0,48,78,1,1,240.0
2659,2,7,21,46,1,31,20,24,47,0,1,5,2,9,0,4,0,0,64,66,1,1,680.0
3641,3,0,6,47,3,39,36,92,54,0,0,0,2,23,0,9,0,0,26,22,1,1,150.0
598,2,7,38,34,3,22,7,24,47,0,1,5,2,9,0,9,0,0,60,84,1,1,755.0
555,1,4,15,59,2,36,34,71,118,0,0,0,2,0,0,9,0,0,69,104,0,1,1800.0
3133,3,5,18,8,3,6,17,24,121,0,0,0,0,0,0,9,0,0,20,21,0,1,4.0
85,0,2,18,47,3,24,31,10,47,0,1,5,2,0,0,9,0,0,56,85,1,1,400.0
1599,1,4,15,51,2,30,26,71,150,0,0,0,2,0,2,9,0,0,69,78,0,1,600.0
2615,3,5,42,46,3,19,19,17,46,0,0,5,2,9,2,9,2,0,17,19,0,1,500.0
2837,3,1,6,27,1,27,19,24,47,1,1,5,2,24,2,1,0,0,20,14,0,1,540.0
380,1,3,39,67,3,35,43,0,0,0,1,5,0,9,0,0,0,0,61,111,1,1,320.0
3370,1,4,15,47,3,28,19,115,81,1,1,0,2,9,0,9,0,0,62,76,1,1,650.0
1824,2,7,18,36,1,17,7,24,47,0,1,5,2,9,2,9,2,0,60,65,1,1,800.0
866,3,0,18,44,3,39,35,71,94,0,0,5,2,9,0,10,0,0,27,22,0,1,150.0
450,1,4,15,52,3,27,28,115,66,1,1,5,2,9,0,9,0,0,50,84,1,1,300.0
1776,1,4,15,57,3,34,31,71,127,0,0,0,2,0,0,9,0,0,69,77,0,1,2200.0
1653,3,1,15,31,3,13,4,35,35,0,1,0,2,7,2,9,0,0,27,27,0,1,320.0
612,1,4,15,26,2,35,33,71,150,0,1,0,2,0,0,9,0,0,69,77,0,1,1600.0
1155,3,5,18,24,3,1,8,1,46,0,0,5,2,0,0,9,0,0,39,40,0,1,80.0
132,1,4,15,55,3,27,31,115,66,0,1,0,0,9,0,9,0,0,50,82,1,1,550.0
3617,2,6,18,54,3,29,29,10,1,0,1,5,2,23,0,9,0,0,20,97,1,1,300.0
1169,0,2,18,25,3,19,42,65,116,0,1,1,2,0,0,9,0,0,67,82,1,1,375.0
1193,2,6,15,41,3,12,13,10,150,0,1,5,2,9,0,9,0,1,70,58,1,0,1100.0
3610,1,3,16,59,3,19,33,1,34,0,1,5,2,9,0,10,0,0,70,95,0,1,7.0
1070,1,3,39,32,3,21,32,0,0,0,1,5,0,9,0,9,0,0,54,96,1,1,400.0
213,1,4,15,53,2,35,29,71,150,0,0,0,2,0,0,9,0,0,69,147,0,1,1600.0
861,1,4,15,49,3,30,23,4,47,1,1,5,2,0,0,9,0,0,43,65,1,1,800.0
3113,3,5,41,33,3,35,60,42,50,0,0,0,2,0,2,9,0,0,60,54,0,1,250.0
715,3,5,41,43,3,45,41,42,50,0,0,0,2,0,2,9,0,0,61,55,0,1,200.0
3806,0,2,18,52,3,18,26,24,47,0,1,5,2,0,2,9,0,0,53,56,0,1,684.0
2746,1,3,16,66,3,41,39,0,0,0,1,5,0,9,0,0,0,0,63,105,1,1,810.0
1965,1,3,39,29,3,32,58,0,0,0,1,5,0,9,0,9,0,0,54,130,1,1,480.0
3778,1,3,39,61,3,38,37,22,0,0,1,5,2,9,0,9,0,0,49,105,1,1,1245.0
3020,1,3,39,43,3,40,32,0,0,0,1,5,0,9,0,0,0,0,60,137,1,1,400.0
3648,1,3,16,49,3,18,20,1,21,0,1,5,0,9,0,4,0,0,68,123,0,1,400.0
1117,1,3,15,69,3,41,42,92,144,0,1,5,2,9,0,9,0,0,61,104,1,1,240.0
1024,2,7,41,37,3,23,8,96,150,0,1,5,2,9,0,9,0,0,58,55,1,1,408.0
2686,3,1,6,44,3,20,18,56,133,0,1,5,2,12,2,7,0,0,13,10,0,1,2000.0
1115,3,0,41,51,3,43,36,24,85,0,1,5,2,0,0,9,0,0,49,41,0,1,500.0
189,2,7,41,53,3,34,26,29,47,3,1,5,2,9,0,9,0,0,68,77,1,1,450.0
3056,3,5,18,25,3,1,3,1,47,0,0,5,2,0,0,9,0,0,39,41,1,1,350.0
3147,1,4,15,51,3,25,26,115,66,1,1,5,2,9,0,9,0,0,48,84,1,1,400.0
2076,2,7,27,35,3,19,6,96,150,1,1,0,0,9,0,9,0,0,62,68,1,1,550.0
1103,3,5,18,24,3,0,6,1,46,0,0,0,2,0,0,9,0,0,42,44,0,1,210.0
3628,3,0,9,51,3,34,30,42,50,0,0,5,2,0,0,9,0,0,27,19,0,1,400.0
3326,1,4,15,51,3,33,27,4,47,1,1,5,2,0,0,9,0,0,46,65,1,1,320.0
1872,1,3,16,53,3,20,24,1,21,0,1,5,0,9,0,4,0,0,64,117,0,1,640.0
3629,2,6,29,48,3,26,19,10,47,0,1,5,2,23,0,9,0,0,54,63,1,1,500.0
687,2,7,41,47,3,28,18,24,47,0,1,5,2,9,0,4,0,0,56,91,1,1,1300.0
2885,0,2,18,39,1,18,14,24,47,0,1,12,2,0,0,9,0,0,81,102,1,1,390.0
426,2,7,41,52,3,24,24,66,129,0,1,5,2,9,0,9,0,0,46,60,0,1,325.0
2236,0,8,35,36,3,22,18,85,118,0,1,5,2,9,0,9,0,0,38,27,1,1,210.0
710,3,0,41,52,3,39,35,22,47,0,0,5,2,0,0,9,0,0,43,37,0,1,250.0
2778,2,6,18,34,3,19,9,10,35,0,1,5,2,23,0,4,0,1,34,21,1,1,1200.0
2604,2,7,41,54,3,35,27,29,47,3,1,5,0,9,0,9,0,0,56,72,1,1,1200.0
2009,3,0,9,51,3,25,29,85,148,1,0,5,2,9,0,10,0,0,35,30,0,1,100.0
1476,1,3,15,56,3,29,28,92,144,0,1,5,2,9,0,9,0,0,60,82,1,1,410.0
2770,1,3,39,27,3,36,54,0,0,0,1,5,0,9,0,9,0,0,48,135,1,1,400.0
2293,3,5,9,10,3,14,17,4,133,0,0,0,0,0,0,9,0,0,34,22,0,1,4.0
3139,3,0,18,50,3,38,35,49,94,0,0,5,2,23,0,9,0,0,32,24,1,1,150.0
2926,3,0,41,51,3,38,35,24,112,0,0,5,2,0,0,9,0,0,27,22,0,1,550.0
593,3,0,38,49,3,57,53,44,23,4,0,5,2,9,0,9,2,0,32,24,0,1,120.0
2471,3,5,41,34,3,45,41,96,148,0,0,5,2,0,2,9,0,0,54,47,0,1,150.0
1433,2,7,18,56,2,8,40,85,50,3,1,5,2,9,0,4,0,0,83,77,0,1,200.0
2943,0,2,18,46,3,18,20,22,46,0,1,5,2,0,0,9,0,0,58,74,0,1,790.0
1161,2,7,6,23,1,27,23,24,47,0,1,5,2,9,0,9,0,1,70,59,0,1,405.0
2673,3,5,18,31,3,26,23,36,1,0,1,0,2,24,0,9,0,0,42,40,0,1,500.0
2080,1,3,39,28,3,53,48,0,0,0,1,5,0,9,1,9,0,0,61,126,1,1,400.0
2944,1,3,39,34,3,22,32,0,0,0,1,5,0,9,0,4,0,0,54,138,1,1,400.0
884,1,4,15,48,3,27,25,4,49,1,1,5,2,0,0,9,0,0,45,64,1,1,340.0
29,2,7,38,42,3,19,15,24,47,0,1,5,2,9,0,9,0,0,54,71,1,1,875.0
130,2,7,42,44,3,25,15,24,47,0,1,5,2,9,2,4,0,0,83,105,1,1,1800.0
3681,3,5,40,25,3,24,19,23,38,0,0,5,2,0,2,9,0,0,22,19,0,1,500.0
1803,0,2,18,51,3,23,24,1,46,0,1,5,2,0,0,9,0,0,58,71,0,1,790.0
3131,1,3,39,26,3,46,46,0,0,0,1,5,0,9,0,9,0,0,55,103,1,1,450.0
823,2,6,18,42,3,20,16,36,35,0,1,5,2,23,0,9,0,0,42,83,1,1,305.0
599,3,0,18,48,3,30,31,92,50,0,0,5,2,0,0,9,0,0,25,19,1,1,150.0
2455,1,4,15,47,2,31,25,18,37,0,1,5,2,0,0,9,0,0,41,60,1,1,640.0
3776,2,6,18,39,3,19,13,36,35,0,1,5,2,0,2,9,0,0,25,65,1,1,1600.0
2083,1,4,15,58,3,34,34,71,127,0,1,0,2,0,0,9,0,0,69,70,0,1,2000.0
3563,1,4,15,54,3,34,31,38,47,1,1,5,2,17,0,9,0,0,42,42,1,1,480.0
100,1,3,16,53,3,14,26,1,34,0,1,5,0,9,0,10,0,0,67,112,0,1,300.0
3773,2,7,18,35,1,17,7,24,47,0,1,5,2,9,2,9,1,0,64,77,1,1,275.0
219,0,2,18,42,3,19,15,24,47,0,1,5,2,9,0,9,0,0,53,62,0,1,840.0
3216,2,6,15,45,3,17,16,4,150,0,1,5,2,9,0,9,0,1,69,58,1,0,1000.0
427,0,8,33,49,3,28,20,42,118,1,1,5,2,9,0,9,0,0,36,37,1,1,320.0
3101,2,7,41,47,3,16,19,111,77,0,1,5,2,24,0,9,0,1,56,43,1,1,640.0
3203,1,3,15,59,3,24,33,92,148,0,1,5,2,9,0,9,0,0,53,83,1,1,327.0
1230,0,2,18,40,3,28,15,16,47,0,1,6,2,0,0,9,0,0,56,79,1,1,560.0
2356,0,8,33,29,3,20,16,85,118,0,1,5,2,9,0,9,0,0,29,42,1,1,160.0
1386,3,5,41,40,3,42,39,96,150,0,0,0,2,0,2,9,0,0,46,35,0,1,600.0
3567,1,4,15,39,3,51,23,65,150,1,1,0,2,9,0,9,0,0,64,83,0,1,500.0
2499,2,6,18,21,3,28,22,10,47,0,1,5,2,23,0,9,0,0,40,49,0,1,270.0
3240,0,2,18,31,3,31,2,24,47,1,1,5,2,0,2,9,0,0,65,56,0,1,600.0
2736,1,3,15,72,3,49,44,92,129,0,1,5,2,9,0,9,0,0,46,95,1,1,320.0
1985,0,2,18,24,3,20,31,10,50,0,1,7,0,9,0,9,0,0,80,86,1,1,520.0
1358,2,7,15,10,3,12,14,24,47,0,1,5,0,9,0,9,0,0,43,36,0,1,650.0
2753,1,3,16,52,3,17,24,1,21,0,0,5,0,9,0,4,0,0,63,115,0,1,640.0
3136,1,3,16,60,3,15,34,1,34,0,1,5,2,9,0,10,0,0,66,100,0,1,1000.0
558,0,8,33,50,3,29,23,42,50,1,1,0,2,9,0,9,0,0,40,44,1,1,800.0
2382,3,5,18,10,3,10,17,24,36,0,0,0,0,0,0,9,0,0,23,19,0,1,4.0
1082,2,7,41,38,3,25,9,96,150,0,1,5,2,9,0,9,0,0,51,145,1,1,900.0
3575,1,4,15,54,2,36,31,4,47,0,1,5,3,0,0,9,0,0,50,72,1,1,240.0
2057,3,0,41,9,3,38,31,24,47,0,1,5,2,0,0,9,0,0,47,48,0,1,150.0
3342,3,1,15,34,2,16,9,35,46,0,0,0,2,7,2,9,0,0,21,22,0,1,160.0
3532,2,7,18,39,0,27,18,24,47,0,1,0,0,15,0,10,0,0,101,105,1,1,402.0
